title,date_str,siteName,sentiment,pageUrl,author
"""Rave at its best can be a transcendental experience"": Lithuanian DJs combat autocracy with music",d2022-10-28T07:01,euronews,0.481,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5ldXJvbmV3cy5jb20vY3VsdHVyZS8yMDIyLzEwLzI4L3JhdmUtYXQtaXRzLWJlc3QtY2FuLWJlLWEtdHJhbnNjZW5kZW50YWwtZXhwZXJpZW5jZS1saXRodWFuaWFuLWRqcy1jb21iYXQtYXV0b2NyYWN5LXdpdGgtbdIBAA?oc=5,Rosie Frost
Turkey's Baykar to complete plant in Ukraine in two years -CEO,d2022-10-28T00:00,euronews,0.485,https://www.euronews.com/2022/10/28/ukraine-crisis-turkey-drones-baykar,Reuters
UN keeping track of damage to Ukrainian cultural sites with before-and-after satellite images,d2022-10-27T11:08,euronews,-0.65,https://www.euronews.com/my-europe/2022/10/27/un-keeping-track-of-damage-to-ukrainian-cultural-sites-with-before-and-after-satellite-ima,Andrea Carlo
"‘Act now’: Quit fossil fuels for the sake of human health, major report urges",d2022-10-27T00:00,euronews,0.0,https://www.euronews.com/green/amp/2022/10/26/act-now-major-report-urges-governments-to-quit-fossil-fuels-for-the-sake-of-human-health,Joshua Askew with Reuters/AFP/AP
"Germany's president, in Kyiv, pledges more military, financial support for Ukraine",d2022-10-26T11:05:37,euronews,-0.285,https://www.euronews.com/2022/10/26/ukraine-crisis-germany,Euronews with AP & Reuters
Giorgia Meloni sets out vision for Italy in maiden speech as PM,d2022-10-25T18:54:24,euronews,0.0,https://www.euronews.com/amp/2022/10/25/giorgia-meloni-sets-out-vision-for-italy-in-maiden-speech-as-pm,Reuters
"Ukraine war: 'Marshall Plan' for Kyiv, Russian 'spies' in Norway, US mulls sending new air defences",d2022-10-25T17:05:40,euronews,0.0,https://news.google.com/__i/rss/rd/articles/CBMifmh0dHBzOi8vd3d3LmV1cm9uZXdzLmNvbS8yMDIyLzEwLzI1L3VrcmFpbmUtd2FyLW1hcnNoYWxsLXBsYW4tZm9yLWt5aXYtcnVzc2lhbi1zcGllcy1pbi1ub3J3YXktdXMtbXVsbHMtc2VuZGluZy1uZXctYWlyLWRlZmVuY9IBAA?oc=5,Reuters
Germany's president pledges more support for Ukraine in surprise visit,d2022-10-25T15:36,euronews,0.0,https://www.euronews.com/2022/10/25/germanys-president-pledges-more-support-for-ukraine-in-surprise-visit,Reuters
Ukraine expects its winter sowing area will fall by 30-40% - deputy minister,d2022-10-25T12:05:20,euronews,-0.614,https://www.euronews.com/2022/10/25/ukraine-crisis-winter-sowing,Reuters
U.N. seeks 'urgent' steps to relieve backlog in Black Sea exports deal,d2022-10-25T11:05:37,euronews,0.0,https://www.euronews.com/2022/10/25/ukraine-crisis-grains-un,David Mac Dougall
'That's democracy': Protester disrupts Canadian defence minister's event,d2022-10-22T15:40:04,euronews,-0.248,https://www.euronews.com/2022/10/22/ukraine-crisis-canada,David Mac Dougall
"Home after prisoner swap, Croatian soldier says he was beaten in Russian captivity",d2022-10-22T12:20:12,euronews,-0.495,https://www.euronews.com/2022/10/22/ukraine-crisis-croatia-prisoner,Reuters
Ukraine war: Russian diplomats trolled with parking space in Ukrainian colours,d2022-10-22T00:00,euronews,0.0,https://www.euronews.com/amp/2022/10/21/ukraine-war-finnish-city-of-turku-trolls-russian-diplomats-with-parking-space-in-ukrainian,Reuters
Ukraine war: Finnish city of Turku trolls Russian diplomats with parking space in Ukrainian colours,d2022-10-21T15:23,euronews,0.0,https://www.euronews.com/2022/10/21/ukraine-war-finnish-city-of-turku-trolls-russian-diplomats-with-parking-space-in-ukrainian,Euronews
Spain to send up to eight fighter jets to Bulgaria,d2022-10-21T11:10:38,euronews,0.0,https://www.euronews.com/2022/10/21/ukraine-crisis-bulgaria-airspace,Joshua Askew with AP
Russia says outgoing PM Truss was a 'catastrophically illiterate' disgrace,d2022-10-21T00:00,euronews,-0.792,https://www.euronews.com/2022/10/20/britain-russia-truss,Joshua Askew
Ukraine war: Irpin and Bucha residents search for life in the wreckage,d2022-10-21T00:00,euronews,-0.577,https://www.euronews.com/amp/2022/10/20/ukraine-war-irpin-and-bucha-residents-search-for-life-in-the-wreckage,Joshua Askew
Who will replace Liz Truss as UK prime minister?,d2022-10-20T21:21,euronews,-0.232,https://www.euronews.com/2022/10/20/who-will-replace-liz-truss-as-uk-prime-minister,Euronews with AFP
"Pivot to wind and solar power during Ukraine war has saved the EU €11bn, new research shows",d2022-10-18T13:18:08,euronews,0.0,https://www.euronews.com/green/amp/2022/10/18/ukraine-war-pivot-to-wind-and-solar-power-saved-the-eu-11bn-new-research-shows,Alice Tidey
"Ukraine war: Pivot to wind and solar power saved the EU €11bn, new research shows",d2022-10-18T13:18,euronews,0.0,https://www.euronews.com/green/2022/10/18/ukraine-war-pivot-to-wind-and-solar-power-saved-the-eu-11bn-new-research-shows,Alice Tidey
Energy crisis: Germany's Scholz extends nuclear power plants' lifespan in 'snub' to Greens,d2022-10-18T09:01,euronews,-0.544,https://www.euronews.com/2022/10/18/energy-crisis-germanys-scholz-extends-nuclear-power-plants-lifespan-in-snub-to-greens,Joshua Askew with AFP
EU countries agree to train Ukrainian soldiers as part of new mission,d2022-10-17T09:32:06,euronews,0.0,https://www.euronews.com/my-europe/amp/2022/10/17/eu-ministers-to-sign-off-on-military-training-mission-for-ukrainian-soldiers,Alice Tidey
EU ministers to sign off on military training mission for Ukrainian soldiers,d2022-10-17T09:32,euronews,0.0,https://www.euronews.com/my-europe/2022/10/17/eu-ministers-to-sign-off-on-military-training-mission-for-ukrainian-soldiers,Vincenzo Genovese
"Ukraine war: New Russian 'gas hub' in Turkey, rape 'deliberate strategy', Crimean bridge repair plan",d2022-10-14T17:56,euronews,-0.36,https://www.euronews.com/2022/10/14/ukraine-war-new-russian-gas-hub-in-turkey-rape-deliberate-strategy-crimean-bridge-repair-p,Alice Tidey
Fifteen European countries unite to boost air defence capabilities,d2022-10-13T18:09,euronews,0.437,https://www.euronews.com/my-europe/2022/10/13/fifteen-european-countries-unite-to-boost-air-defence-capabilities,Kit Gillet with AP
Brussels extends Ukrainian refugee rights to live and work in EU until 2024,d2022-10-10T19:00:45,euronews,0.0,https://www.euronews.com/my-europe/amp/2022/10/10/brussels-extends-ukrainian-refugee-rights-to-live-and-work-in-eu-until-2024,Tim Gallagher
Austria launches legal challenge over EU's 'greenwashing' of nuclear and gas,d2022-10-10T12:03,euronews,-0.654,https://www.euronews.com/my-europe/2022/10/10/austria-launches-legal-challenge-over-eus-greenwashing-of-nuclear-and-gas,Reuters
Liz Truss chosen to be the UK's next prime minister,d2022-10-09T00:00,euronews,0.197,https://www.euronews.com/2022/09/05/uk-conservative-party-leadership-winner-to-be-announced-this-afternoon,Euronews with AFP
Sour grapes: Italy takes Slovenia to court over balsamic vinegar production,d2022-10-08T00:00,euronews,-0.572,https://www.euronews.com/culture/2022/08/10/sour-grapes-italy-takes-slovenia-to-court-over-balsamic-vinegar-production,Euronews with AP
"Zelenskiy sacks Ukraine's envoy to Germany, other ambassadors",d2022-10-07T00:00,euronews,-0.374,https://www.euronews.com/2022/07/10/us-ukraine-crisis-zelenskiy-diplomacy,Euronews
"Ukraine war: Russia 'raising hell' in east as Donetsk bombing stepped up, says governor",d2022-10-07T00:00,euronews,-0.362,https://www.euronews.com/2022/07/09/ukraine-war-russia-planning-new-actions-as-donetsk-and-kharkiv-bombing-stepped-up-says-kyi,Reuters
Ukraine war: Anxiety grows for grain farmers as harvest begins amid Russian blockade,d2022-10-07T00:00,euronews,-0.789,https://www.euronews.com/2022/07/10/ukraine-war-anxiety-grows-for-grain-farmers-as-harvest-begins-amid-russian-blockade,Reuters
Ukraine war: Five things to know about the conflict with Russia from Saturday,d2022-10-07T00:00,euronews,-0.513,https://www.euronews.com/2022/07/09/ukraine-war-five-things-to-know-about-the-conflict-with-russia-from-saturday,Jonny Walfisz
Russia threatens broad Ukraine offensive as U.S. presses China over war stance,d2022-10-07T00:00,euronews,-0.224,https://www.euronews.com/2022/07/10/us-ukraine-crisis,Euronews with AFP
"Ukraine and Navalny's allies share 'common enemy', says Kremlin foe",d2022-10-06T00:00,euronews,-0.388,https://www.euronews.com/2022/06/10/uk-ukraine-crisis-navalny-ally,Reuters
Pulitzer Prizes honour Ukraine journalists and coverage of Capitol insurrection,d2022-10-05T00:00,euronews,0.651,https://www.euronews.com/culture/2022/05/10/pulitzer-award-honours-ukraine-journalists-and-coverage-of-capitol-insurrection,Stefan Weichert
German foreign minister Baerbock pledges to 'ensure justice' on visit to Ukraine,d2022-10-05T00:00,euronews,-0.234,https://www.euronews.com/2022/05/10/german-foreign-minister-baerbock-pledges-to-ensure-justice-on-visit-to-ukraine,Reuters
"Washington Post wins Pulitzer for public service, Reuters for feature photography",d2022-10-05T00:00,euronews,0.298,https://www.euronews.com/2022/05/10/usa-pulitzer-int,Euronews
Meet the hacker fighting Russia from the comfort of his own home,d2022-10-05T00:00,euronews,-0.238,https://www.euronews.com/my-europe/2022/05/10/meet-the-hacker-fighting-russia-from-the-comfort-of-his-own-home,AFP
Ukrainian Americans try many ways to bring in relatives,d2022-10-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/10/us-ukraine-crisis-usa-immigration,Jonny Walfisz
Lithuanian MPs unanimously call Russia's war in Ukraine a 'genocide',d2022-10-05T00:00,euronews,-0.496,https://www.euronews.com/2022/05/10/lithuanian-mps-unanimously-call-russia-s-war-in-ukraine-a-genocide,Jonny Walfisz
Meet Ukraine's 'King of the Streets': the last skateboarder in war-torn Kramatorsk,d2022-10-05T00:00,euronews,-0.16,https://www.euronews.com/culture/2022/05/10/meet-ukraine-s-king-of-the-streets-the-last-skateboarder-in-war-torn-kramatorsk,Reuters
Cassandra: a new play fights for Ukraine's national identity on stage,d2022-10-04T07:00:56,euronews,0.222,https://t.co/HyVNN7OwEY,Reuters
"In show of support, British PM meets Ukraine's Zelenskiy in Kyiv",d2022-10-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/10/us-ukraine-crisis-britain,Reuters
"On Syrian frontline, Russia's war on Ukraine evokes painful memories",d2022-10-03T00:00,euronews,-0.353,https://www.euronews.com/2022/03/10/us-ukraine-crisis-syria,Reuters
Britain plans to supply Ukraine with anti-aircraft missiles - minister,d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/09/uk-ukraine-crisis-britain-wallace,Tim Gallagher
Poland says NATO countries must act together on jets for Ukraine,d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/10/uk-ukraine-crisis-jets-poland,Reuters
"Kremlin tells United States to await response to ""economic war""",d2022-10-03T00:00,euronews,-0.307,https://www.euronews.com/2022/03/10/us-ukraine-crisis-russia-sanctions,David Mac Dougall
Cancelled culture: Uniqlo u-turn and Abramovich sanctioned as Russia's boycott list lengthens,d2022-10-03T00:00,euronews,-0.323,https://www.euronews.com/culture/2022/03/07/cancelled-culture-a-who-s-who-of-organisations-putting-russia-in-a-cultural-blackout,Reuters
"World stocks rise, oil retreats in 'less panicked' trading session",d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/10/global-markets,Euronews Travel
Living next door to Russia: How Moscow's war in Ukraine sparked a seismic shift in Finland,d2022-10-03T00:00,euronews,-0.395,https://www.euronews.com/my-europe/2022/03/10/living-next-door-to-russia-how-moscow-s-war-in-ukraine-sparked-a-seismic-shift-in-finland,Alasdair Sandford & Euronews with AFP & AP
"Germany won't send warplanes to Ukraine, eyes energy cooperation with Canada",d2022-10-03T00:00,euronews,-0.241,https://www.euronews.com/2022/03/10/uk-ukraine-crisis-germany-canada,AP
These are all the airlines impacted by the Ukraine-Russia war,d2022-10-03T00:00,euronews,-0.501,https://www.euronews.com/travel/2022/03/10/ukraine-travel-are-airlines-still-flying-to-poland-russia-belarus-lithuania-moldova,Reuters
"Ukraine war: More than 1.9 million internally displaced by Russia's invasion, says UN",d2022-10-03T00:00,euronews,-0.765,https://www.euronews.com/2022/03/10/ukraine-war-zelenskyy-condemns-russia-war-crime-over-mariupol-hospital-airstrike,Euronews with AP
"North Korea testing new intercontinental missiles, US says, warns more coming",d2022-10-03T00:00,euronews,-0.358,https://www.euronews.com/2022/03/10/north-korea-testing-new-intercontinental-missiles-us-says-warns-more-coming,Alasdair Sandford & Euronews with AP & AFP
UniCredit shares outpace sector rebound after Russia update,d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/10/ukraine-crisis-unicredit,Reuters
Leonardo DiCaprio is latest star to support Ukraine,d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/culture/2022/02/25/stars-with-ukrainian-heritage-show-solidarity-as-fighting-continues,Susi Dennison
Ukraine war: US rules out 'high risk' transfer of fighter jets to Ukraine,d2022-10-03T00:00,euronews,-0.516,https://www.euronews.com/2022/03/09/ukraine-war-us-rejects-poland-s-offer-to-supply-fighter-planes-to-kyiv,Reuters
Explainer-Fighter jets to Ukraine a step too far for NATO wary of war with Russia,d2022-10-03T00:00,euronews,-0.26,https://www.euronews.com/2022/03/10/uk-ukraine-crisis-poland-jets-explainer,Alasdair Sandford
Russia’s war on Ukraine is a live test for European sovereignty | View,d2022-10-03T00:00,euronews,-0.193,https://www.euronews.com/2022/03/10/russia-s-war-on-ukraine-is-a-live-test-for-european-sovereignty-view,Reuters
Ireland to cut excise duty on petrol and diesel,d2022-10-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/10/ukraine-crisis-ireland,Reuters
Ukraine crisis: What is Russia's problem with NATO?,d2022-10-02T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/02/10/what-is-russia-s-problem-with-nato-and-how-should-the-west-respond,Reuters
UK's Truss to meet Russia's Lavrov in Moscow,d2022-10-02T00:00,euronews,0.303,https://www.euronews.com/2022/02/09/uk-ukraine-crisis-britain-truss,Benjamin Brown with AP
Gas prices rise as Russian pipeline stays in reverse after three weeks,d2022-10-01T00:00,euronews,0.0,https://www.euronews.com/next/2022/01/10/power-prices-russia-gas,Euronews with AP
No concessions: Russia takes hard line before vital talks with U.S.,d2022-10-01T00:00,euronews,-0.423,https://www.euronews.com/2022/01/10/us-russia-usa-security,Linas Jegelevicius with AP
US and Russian officials meet in Geneva amid Ukraine tensions,d2022-10-01T00:00,euronews,-0.36,https://www.euronews.com/2022/01/09/us-russian-officials-set-to-meet-in-geneva-amid-ukraine-tensions,Reuters
Russian athletes 'could be allowed back in Olympcs' says IOC chief,d2022-09-30T21:14,euronews,-0.343,https://www.euronews.com/2022/09/30/russian-athletes-could-be-allowed-back-in-olympcs-says-ioc-chief,David Hutt
Latvia holds general election amid Ukraine war and record-high inflation,d2022-09-30T17:25,euronews,0.0,https://www.euronews.com/2022/09/30/latvia-holds-general-election-amid-ukraine-war-and-record-high-inflation,Joshua Askew with AFP
UK's Truss: I recognise there has been market disruption,d2022-09-30T00:00,euronews,-0.31,https://www.euronews.com/2022/09/30/britain-economy-truss-disruption,Natalia Liubchenkova
"While Ukrainian refugees accepted, new fears in Central Europe over Middle Eastern migrants",d2022-09-29T17:08:06,euronews,0.0,https://www.euronews.com/my-europe/amp/2022/09/29/while-ukrainian-refugees-accepted-new-fears-in-central-europe-over-middle-eastern-migrants,Reuters
Pink Floyd's Roger Waters declared 'persona non grata' in Poland,d2022-09-29T15:10,euronews,-0.364,https://www.euronews.com/culture/2022/09/29/pink-floyds-roger-waters-declared-persona-non-grata-in-poland,Reuters
"‘Tired of crying over our previous life, we need to start afresh’ - one family’s story from Irpin",d2022-09-29T12:08,euronews,0.0,https://www.euronews.com/2022/09/29/tired-of-crying-over-our-previous-life-we-need-to-start-afresh-one-familys-story-from-irpi,Reuters
"Ukraine starts 2022 corn harvest, ministry says",d2022-09-24T11:15:30,euronews,0.0,https://www.euronews.com/2022/09/24/ukraine-crisis-harvest,Aleksandar Brezar & David Mac Dougall with AP
Analyst APK-Inform raises Ukraine's 2022 grain crop forecast,d2022-09-24T00:00,euronews,-0.341,https://www.euronews.com/next/2022/09/24/ukraine-crisis-grain-forecast,Reuters
Erdogan says prisoner exchange is important step towards ending Ukraine war,d2022-09-23T11:40:43,euronews,0.0,https://www.euronews.com/2022/09/23/ukraine-crisis-prisoners-turkey,Euronews with AP
Updated: A list of oligarchs and Putin critics found dead since Ukraine war,d2022-09-22T15:11,euronews,-0.42,https://www.euronews.com/2022/09/22/accidental-defenestration-and-murder-suicides-too-common-among-russian-oligarchs-and-putin,Euronews with AFP & AP & Reuters
Liz Truss and Turkey's Erdogan discuss Ukraine's recent successes against Russia,d2022-09-22T11:05:52,euronews,0.173,https://www.euronews.com/2022/09/22/un-summit-britain-truss-erdogan,Alice Tidey & Shona Murray
Man set himself on fire amid outcry over Shinzo Abe's state funeral plans,d2022-09-21T07:21,euronews,-0.829,https://www.euronews.com/2022/09/21/man-set-himself-on-fire-amid-shinzo-abes-state-funeral-plans-outcry,Reuters
"Ukraine war: 'Kremlin wants to end' conflict, Kyiv counteroffensive and Russia referendum calls",d2022-09-20T15:41,euronews,-0.246,https://www.euronews.com/2022/09/20/ukraine-war-kremlin-wants-to-end-conflict-kyiv-counteroffensive-and-russia-referendum-call,Joshua Askew with AP & AFP & Reuters
Rule of law: Budapest appears confident it can prevent €7.5 billion cut in EU funds,d2022-09-19T12:59:21,euronews,-0.253,https://www.euronews.com/my-europe/amp/2022/09/19/rule-of-law-budapest-appears-confident-it-can-prevent-75b-cut-in-eu-funds,David Mac Dougall
Canada's Trudeau says Ukraine mass graves part of Russian war crimes,d2022-09-19T00:00,euronews,-0.21,https://www.euronews.com/2022/09/19/britain-royals-queen-trudeau,David Mac Dougall with AP
"Ukraine war: Russia doubling down in northeast, new Polish waterway, 'war crimes' tribunal",d2022-09-17T17:10,euronews,-0.439,https://www.euronews.com/2022/09/17/ukraine-war-russia-doubling-down-in-northeast-new-polish-waterway-war-crimes-tribunal,Euronews with AP
Sweden election: Your quick and easy guide to Sunday's vote,d2022-09-16T00:00,euronews,0.395,https://www.euronews.com/2022/09/05/sweden-election-your-quick-and-easy-guide-to-this-months-vote,Charlotte Elton
Russia talks 'a great risk for China' as Xi and Putin meet in Samarkand,d2022-09-15T06:01,euronews,-0.335,https://www.euronews.com/2022/09/15/russia-talks-a-great-risk-for-china-as-xi-and-putin-meet-in-samarkand,Euronews with Reuters & AP & AFP
Putin-Xi meeting: Russian leader praises China's balance on Ukraine and slams 'unipolar ugliness',d2022-09-15T00:00,euronews,-0.356,https://www.euronews.com/2022/09/15/putin-xi-meeting-russian-leader-praises-chinas-balance-on-ukraine-and-slams-unipolar-uglin,Natalia Liubchenkova
‘Beautiful women’: Russia welcomes expats with bizarre new video featuring Ukrainian model,d2022-09-13T00:00,euronews,-0.359,https://www.euronews.com/travel/2022/08/01/beautiful-women-and-no-cancel-culture-russia-welcomes-expats-with-bizarre-new-video,David Mac Dougall & Alasdair Sandford with Euronews & AP
Ukraine war: Kremlin critic Ilya Yashin jailed over 'fake news' — and other key developments,d2022-09-12T00:00,euronews,-0.551,https://www.euronews.com/2022/12/09/ukraine-war-russia-intensifies-shelling-in-east-zaporizhzhia-claims-putin-on-western-elite,Euronews with AP & Reuters
Mykolaiv zoo: Life carries on in war-torn Ukraine,d2022-09-11T16:17,euronews,0.707,https://www.euronews.com/culture/2022/11/09/mykolaiv-zoo-life-carries-on-in-war-torn-ukraine,Joshua Askew with AFP/AP
US midterm elections: What did we learn so far?,d2022-09-11T16:14,euronews,-0.8,https://www.euronews.com/2022/11/09/us-midterm-elections-what-did-we-learn-so-far,Euronews
Ukraine war: Russian 'looting' in Kherson; EU €18bn aid offer; Mariupol mass graves,d2022-09-11T16:02,euronews,-0.234,https://www.euronews.com/2022/11/09/ukraine-war-russian-looting-in-kherson-mariupol-mass-graves-sean-penn-in-kyiv,Reuters
Ukraine war: Zelenskyy accuses Russia of preventing effective climate action,d2022-09-11T12:58,euronews,-0.434,https://www.euronews.com/green/2022/11/09/ukraine-war-zelenskyy-accuses-russia-of-hampering-climate-action,Reuters
‘We need to do more': German defence minister urges NATO action to counter Putin,d2022-09-10T13:24,euronews,-0.285,https://www.euronews.com/2022/10/09/we-need-to-do-more-german-defence-minister-urges-nato-action-to-counter-putin,Aleksandar Brezar & Euronews
Ukraine faces key test on debt freeze plan in bid to avoid messy default,d2022-09-08T00:00,euronews,0.0,https://www.euronews.com/2022/08/08/ukraine-crisis-eurobonds,Jonny Walfisz with AFP
Ukraine receives three German anti-aircraft systems - military,d2022-09-08T00:00,euronews,-0.156,https://www.euronews.com/2022/08/09/us-ukraine-crisis-arms-germany,Reuters
"Two years after Belarus election, 'torch of freedom' still burning, says Tsikhanouskaya",d2022-09-08T00:00,euronews,-0.229,https://www.euronews.com/2022/08/09/two-years-after-belarus-election-torch-of-freedom-still-burning-says-tsikhanouskaya,Reuters
New museum telling the story of refugees opens on the site of Denmark's biggest WWII camp,d2022-09-07T00:00,euronews,0.0,https://www.euronews.com/culture/2022/07/01/new-museum-telling-the-story-of-refugees-opens-on-the-site-of-denmarks-biggest-wwii-camp,Reuters
Putin warns of long war as West seeks to unblock Ukraine's grain exports,d2022-09-07T00:00,euronews,-0.296,https://www.euronews.com/2022/07/09/us-ukraine-crisis,Katy Dartford with AFP & AP
Russian Orthodox Church sends its second most powerful figure on lower-ranking overseas posting,d2022-09-06T00:00,euronews,-0.224,https://www.euronews.com/2022/06/09/uk-ukraine-crisis-russia-church,Reuters
Biden and Bolsonaro to have awkward first meeting at Americas summit,d2022-09-06T00:00,euronews,0.0,https://www.euronews.com/2022/06/09/uk-americas-summit-bolsonaro,Michael Horowitz
Britons sentenced to death for fighting with Ukraine's army,d2022-09-06T00:00,euronews,-0.483,https://www.euronews.com/2022/06/09/britons-sentenced-to-death-for-fighting-with-ukraine-s-army,Reuters
"Sixty feared dead in Ukraine school bombed by Russia, governor says",d2022-09-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/09/us-ukraine-crisis,Euronews with AFP/AP
Five ways the war in Ukraine could end | View,d2022-09-05T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/05/09/five-ways-the-war-in-ukraine-could-end-view,Reuters
U.S. first lady Jill Biden makes unannounced visit to Ukraine,d2022-09-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/09/uk-ukraine-crisis-usa-first-lady,Reuters
Germany unveils new plan to tackle soaring energy costs,d2022-09-04T14:39:15,euronews,0.0,https://www.euronews.com/2022/09/04/germany-unveils-new-plan-to-tackle-soaring-energy-costs?,Reuters
"Boats, helicopters, art: Europe freezes $32 billion of oligarchs' assets",d2022-09-04T00:00,euronews,-0.574,https://www.euronews.com/2022/04/09/us-ukraine-crisis-eu-asset-freeze,Reuters
Slovakia sends its air defence system to Ukraine,d2022-09-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/09/us-ukraine-crisis-slovakia-air-defence,Reuters
UK sanctions Russian President Vladimir Putin's daughters,d2022-09-04T00:00,euronews,-0.206,https://www.euronews.com/2022/04/09/us-ukraine-crisis-britain-sanctions,Reuters
Ukrainian forensic investigators start exhuming bodies from Bucha mass grave,d2022-09-04T00:00,euronews,-0.67,https://www.euronews.com/2022/04/09/us-ukraine-crisis-bucha-grave,Reuters
Ukraine and Russia: What you need to know right now,d2022-09-04T00:00,euronews,-0.246,https://www.euronews.com/2022/04/04/us-ukraine-crisis-snapshot,Tim Gallagher with AFP
Ukraine fuel imports jump to fill domestic needs - ministry,d2022-09-03T11:40:14,euronews,0.0,https://www.euronews.com/next/2022/09/03/ukraine-crisis-fuel-imports,Reuters
"Do more to help, Ukraine's defiant Zelenskiy urges Britain",d2022-09-03T00:00,euronews,-0.215,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-britain-zelenskiy,Reuters
'Every coffee break you take costs a life': Ukrainian author criticises world leaders,d2022-09-03T00:00,euronews,-0.524,https://www.euronews.com/culture/2022/03/09/every-coffee-break-you-take-costs-a-life-ukrainian-author-criticises-world-leaders,Reuters
EU rolls out plan to cut Russia gas dependency this year,d2022-09-03T00:00,euronews,0.157,https://www.euronews.com/next/2022/03/09/ukraine-crisis-eu-energy-plan,Reuters
"French far-right presidential candidate offers limited welcome to Ukrainians, says Arab refugees still unwelcome",d2022-09-03T00:00,euronews,-0.479,https://www.euronews.com/2022/03/09/uk-ukraine-crisis-france-refugees,Reuters
"Ukrainians stream across borders, U.N. says 2 million have fled",d2022-09-03T00:00,euronews,-0.254,https://www.euronews.com/2022/03/09/uk-ukraine-crisis-border,Reuters
Ukrainians stream over the borders as evacuations from besieged cities begin,d2022-09-03T00:00,euronews,-0.267,https://www.euronews.com/2022/03/09/us-ukraine-crisis-border,Reuters
"Attacks on Ukrainian hospitals, ambulances increasing rapidly, WHO warns",d2022-09-03T00:00,euronews,-0.217,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-who,Reuters
"UK criticised over Ukraine refugee scheme, says 500 visas issued so far",d2022-09-03T00:00,euronews,-0.581,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-refugees-britain,Reuters
L'Oreal to close stores and e-commerce sites in Russia,d2022-09-03T00:00,euronews,-0.565,https://www.euronews.com/next/2022/03/09/ukraine-crisis-l-oreal,Reuters
"EU steps up humanitarian aid to Ukraine, expects millions more refugees",d2022-09-03T00:00,euronews,-0.19,https://www.euronews.com/2022/03/09/uk-ukraine-crisis-eu-refugees,Reuters
Canada's MDA to provide SAR satellite imagery to Ukraine to help it in fight,d2022-09-03T00:00,euronews,-0.22,https://www.euronews.com/2022/03/09/us-ukraine-crisis-mda,Reuters
"Changing tune, Italy's Salvini pledges to help refugees from Ukraine",d2022-09-03T00:00,euronews,-0.175,https://www.euronews.com/2022/03/09/us-ukraine-crisis-italy-salvini,Tim Gallagher with AP
"EU lawmakers to push for ban on new 'golden passports', visas for Russians",d2022-09-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/09/us-ukraine-crisis-eu-golden-passports,Reuters
Ukrainian president speaks to Israeli PM about mediation efforts with Russia,d2022-09-03T00:00,euronews,-0.274,https://www.euronews.com/2022/03/09/us-ukraine-crisis-israel,Euronews
Former Miss Ukraine describes terrifying escape from Kyiv and asks US to relax visas for refugees,d2022-09-03T00:00,euronews,-0.227,https://www.euronews.com/culture/2022/03/09/former-miss-ukraine-describes-terrifying-escape-from-kyiv-and-asks-us-to-relax-visas-for-r,Meabh Mc Mahon
Exclusive-Ukraine prepares potential move of sensitive data to another country -official,d2022-09-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/09/ukraine-crisis-tech-contingency-exclusive,Pascale Davies & Reuters
Ukraine war: Zelenskyy echoes WWII leader Winston Churchill during speech to UK MPs,d2022-09-03T00:00,euronews,-0.265,https://www.euronews.com/2022/03/08/ukraine-president-zelenskyy-set-to-give-speech-to-british-mps,Aisling Ní Chúláin
The EU has a 'moral duty' to make Ukraine a member state: Estonia PM,d2022-09-03T00:00,euronews,-0.232,https://www.euronews.com/my-europe/2022/03/09/the-eu-has-a-moral-duty-to-make-ukraine-a-member-state-estonia-pm,Euronews
5G and a 'budget-friendly' iPhone SE: All you need to know as Apple releases its latest products,d2022-09-03T00:00,euronews,0.361,https://www.euronews.com/next/2022/03/08/5g-and-budget-models-what-to-expect-from-apple-s-latest-product-launch-event,Reuters
Russians turn to VPNs to stay connected as online censorship tightens over Ukraine war,d2022-09-03T00:00,euronews,-0.212,https://www.euronews.com/next/2022/03/09/russians-turn-to-vpns-to-stay-connected-as-online-censorship-tightens-over-ukraine-war,Euronews with AP & AFP
"Ukraine crisis: Majorities across EU 'think Russia will invade Ukraine' this year, reveals survey",d2022-09-02T00:00,euronews,-0.238,https://www.euronews.com/2022/02/09/ukraine-crisis-majorities-across-eu-think-russia-will-invade-ukraine-this-year-reveals-sur,Reuters
